timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:12:45.5525253+10:00,70, P0, 50.52, 2340, 9001, 9, 0, 1016
2026-09-01T19:12:46.1558302+10:00,70, P0, 49.79, 2040, 9001, 7, 0, 1223
2026-09-01T19:12:46.7605008+10:00,70, P0, 47.85, 2355, 9001, 39, 1, 5679
2026-09-01T19:12:47.3785664+10:00,70, P0, 48.99, 2355, 9001, 37, 1, 5679
2026-09-01T19:12:47.9969458+10:00,78, P0, 97.54, 1980, 9001, 99, 29, 6349
2026-09-01T19:12:48.6020801+10:00,75, P0, 154.56, 2325, 9001, 100, 29, 6355
2026-09-01T19:12:49.2056579+10:00,77, P0, 167.73, 2190, 9001, 97, 88, 6355
2026-09-01T19:12:49.8116534+10:00,77, P0, 165.75, 2040, 9001, 97, 87, 6355
2026-09-01T19:12:50.4283418+10:00,72, P0, 151.18, 2340, 9001, 5, 0, 1255
2026-09-01T19:12:51.0508960+10:00,71, P0, 96.76, 2340, 9001, 5, 0, 1255
