timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:17:17.4023374+10:00,84, P0, 119.33, 2340, 9001, 0, 0, 1136
2026-09-01T19:17:18.0298462+10:00,83, P0, 60.90, 2340, 9001, 0, 0, 1343
2026-09-01T19:17:18.6207483+10:00,83, P0, 62.26, 2340, 9001, 31, 1, 5792
2026-09-01T19:17:19.2395190+10:00,83, P0, 62.80, 2340, 9001, 27, 1, 5767
2026-09-01T19:17:19.8597910+10:00,83, P0, 62.51, 2340, 9001, 30, 1, 8579
2026-09-01T19:17:20.4644529+10:00,88, P0, 117.20, 1590, 9001, 100, 25, 8579
2026-09-01T19:17:21.0823307+10:00,89, P0, 152.93, 1590, 9001, 100, 25, 8579
2026-09-01T19:17:21.6713984+10:00,89, P0, 145.00, 1590, 9001, 100, 24, 8579
2026-09-01T19:17:22.2730329+10:00,89, P0, 145.66, 1590, 9001, 100, 25, 8579
2026-09-01T19:17:22.8795843+10:00,89, P0, 145.40, 1590, 9001, 100, 24, 8579
2026-09-01T19:17:23.5000835+10:00,89, P0, 146.35, 1545, 9001, 100, 24, 8579
2026-09-01T19:17:24.1046479+10:00,89, P0, 144.61, 1545, 9001, 100, 25, 8579
2026-09-01T19:17:24.7099366+10:00,89, P0, 145.41, 1530, 9001, 100, 28, 8579
2026-09-01T19:17:25.3149123+10:00,88, P0, 146.54, 1545, 9001, 100, 36, 8579
2026-09-01T19:17:25.9187864+10:00,89, P0, 148.22, 1575, 9001, 99, 42, 8579
2026-09-01T19:17:26.5269874+10:00,89, P0, 151.22, 1545, 9001, 100, 51, 8579
2026-09-01T19:17:27.1350126+10:00,89, P0, 152.48, 1590, 9001, 100, 53, 8579
2026-09-01T19:17:27.7396720+10:00,89, P0, 152.98, 1530, 9001, 100, 56, 8579
2026-09-01T19:17:28.3276012+10:00,89, P0, 153.07, 1530, 9001, 100, 57, 8579
2026-09-01T19:17:28.9335800+10:00,89, P0, 150.95, 1500, 9001, 100, 58, 8579
2026-09-01T19:17:29.5245744+10:00,89, P0, 150.61, 1500, 9001, 100, 59, 8579
2026-09-01T19:17:30.1568807+10:00,89, P0, 150.72, 1500, 9001, 100, 60, 8579
2026-09-01T19:17:30.7614989+10:00,89, P0, 151.13, 1470, 9001, 100, 62, 8579
2026-09-01T19:17:31.3661585+10:00,89, P0, 151.73, 1500, 9001, 100, 65, 8579
2026-09-01T19:17:31.9552735+10:00,89, P0, 148.58, 1440, 9001, 100, 65, 8579
2026-09-01T19:17:32.5628110+10:00,89, P0, 147.17, 1440, 9001, 100, 68, 8579
2026-09-01T19:17:33.1691664+10:00,84, P0, 108.03, 2340, 9001, 0, 0, 8585
2026-09-01T19:17:33.8054145+10:00,89, P0, 109.51, 1590, 9001, 99, 80, 8585
2026-09-01T19:17:34.3953427+10:00,89, P0, 160.97, 1590, 9001, 98, 80, 8585
2026-09-01T19:17:34.9886145+10:00,89, P0, 165.10, 1590, 9001, 98, 72, 8587
2026-09-01T19:17:35.5951091+10:00,89, P0, 162.55, 1590, 9001, 98, 72, 8587
2026-09-01T19:17:36.2017764+10:00,85, P0, 141.80, 2340, 9001, 0, 0, 1345
