timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:17:58.7011936+10:00,83, P0, 60.55, 2340, 9001, 4, 0, 1095
2026-09-01T19:17:59.3375627+10:00,82, P0, 56.18, 2040, 9001, 6, 0, 1302
2026-09-01T19:17:59.9689256+10:00,82, P0, 53.61, 2340, 9001, 21, 1, 5758
2026-09-01T19:18:00.6348321+10:00,82, P0, 58.96, 2340, 9001, 17, 1, 5758
2026-09-01T19:18:01.2900260+10:00,82, P0, 60.75, 2340, 9001, 16, 1, 5768
2026-09-01T19:18:01.9404955+10:00,88, P0, 74.76, 1785, 9001, 99, 30, 10756
2026-09-01T19:18:02.5907527+10:00,88, P0, 122.25, 1635, 9001, 100, 25, 10756
2026-09-01T19:18:03.2701759+10:00,88, P0, 160.10, 1590, 9001, 100, 23, 10739
2026-09-01T19:18:03.9304433+10:00,88, P0, 147.04, 1590, 9001, 99, 22, 10734
2026-09-01T19:18:04.5786926+10:00,88, P0, 147.75, 1590, 9001, 99, 23, 10734
2026-09-01T19:18:05.2445757+10:00,89, P0, 148.61, 1590, 9001, 100, 22, 10732
2026-09-01T19:18:05.8918699+10:00,89, P0, 150.94, 1590, 9001, 100, 26, 10732
2026-09-01T19:18:06.5724333+10:00,89, P0, 152.14, 1575, 9001, 88, 28, 10732
2026-09-01T19:18:07.2479882+10:00,89, P0, 152.14, 1575, 9001, 100, 36, 10732
2026-09-01T19:18:07.9117476+10:00,89, P0, 151.95, 1575, 9001, 98, 41, 10732
2026-09-01T19:18:08.5558950+10:00,89, P0, 155.56, 1425, 9001, 99, 51, 10732
2026-09-01T19:18:09.2237092+10:00,88, P0, 149.84, 1470, 9001, 100, 53, 10732
2026-09-01T19:18:09.8692101+10:00,88, P0, 144.60, 1485, 9001, 100, 56, 10732
2026-09-01T19:18:10.5208825+10:00,88, P0, 149.12, 1515, 9001, 100, 56, 10731
2026-09-01T19:18:11.1403588+10:00,89, P0, 149.53, 1500, 9001, 100, 60, 10731
2026-09-01T19:18:11.7601242+10:00,88, P0, 149.88, 1470, 9001, 100, 61, 10731
2026-09-01T19:18:12.3776591+10:00,88, P0, 150.49, 1470, 9001, 100, 60, 10731
2026-09-01T19:18:12.9970212+10:00,89, P0, 155.57, 1500, 9001, 99, 65, 10733
2026-09-01T19:18:13.5950138+10:00,89, P0, 156.15, 1545, 9001, 100, 70, 10733
2026-09-01T19:18:14.2168465+10:00,89, P0, 154.97, 1545, 9001, 100, 70, 10752
2026-09-01T19:18:14.8706120+10:00,84, P0, 124.03, 2340, 9001, 5, 0, 10753
2026-09-01T19:18:15.5227500+10:00,83, P0, 60.14, 2340, 9001, 50, 2, 10753
2026-09-01T19:18:16.1456277+10:00,87, P0, 81.03, 1800, 9001, 99, 100, 10758
2026-09-01T19:18:16.7809559+10:00,87, P0, 131.50, 1590, 9001, 98, 100, 10757
2026-09-01T19:18:17.4157039+10:00,87, P0, 164.86, 1590, 9001, 90, 98, 10757
2026-09-01T19:18:18.0359526+10:00,88, P0, 160.83, 1590, 9001, 98, 100, 10758
2026-09-01T19:18:18.6611239+10:00,85, P0, 147.90, 2340, 9001, 0, 0, 1340
