timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:14:50.1991798+10:00,80, P0, 83.15, 2340, 9001, 0, 0, 1090
2026-09-01T19:14:50.8026707+10:00,80, P0, 57.71, 2340, 9001, 12, 1, 1297
2026-09-01T19:14:51.3750846+10:00,80, P0, 57.93, 2040, 9001, 46, 6, 5753
2026-09-01T19:14:51.9684393+10:00,79, P0, 58.44, 2340, 9001, 30, 1, 5749
2026-09-01T19:14:52.5567916+10:00,85, P0, 78.00, 1785, 9001, 100, 29, 8433
2026-09-01T19:14:53.1742881+10:00,87, P0, 129.63, 1755, 9001, 100, 26, 8432
2026-09-01T19:14:53.7622877+10:00,87, P0, 174.43, 1665, 9001, 100, 24, 8431
2026-09-01T19:14:54.3684906+10:00,87, P0, 163.71, 1680, 9001, 100, 23, 8430
2026-09-01T19:14:54.9918758+10:00,87, P0, 159.34, 1680, 9001, 100, 23, 8428
2026-09-01T19:14:55.5964790+10:00,87, P0, 158.74, 1680, 9001, 100, 22, 8424
2026-09-01T19:14:56.1680928+10:00,87, P0, 157.97, 1680, 9001, 100, 24, 8424
2026-09-01T19:14:56.7737166+10:00,87, P0, 156.52, 1665, 9001, 100, 27, 8424
2026-09-01T19:14:57.3808567+10:00,81, P0, 122.18, 2340, 9001, 0, 0, 8430
2026-09-01T19:14:58.0147539+10:00,86, P0, 135.25, 1800, 9001, 98, 100, 8426
2026-09-01T19:14:58.6174431+10:00,85, P0, 175.91, 1785, 9001, 99, 100, 8426
2026-09-01T19:14:59.2202629+10:00,86, P0, 174.91, 1830, 9001, 98, 100, 1312
2026-09-01T19:14:59.8217508+10:00,81, P0, 144.06, 2340, 9001, 0, 0, 1073
