timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:14:29.5322944+10:00,79, P0, 56.52, 2340, 9001, 1, 0, 1036
2026-09-01T19:14:30.1129931+10:00,78, P0, 54.81, 2040, 9001, 0, 0, 1235
2026-09-01T19:14:30.7305278+10:00,78, P0, 52.97, 2340, 9001, 32, 1, 5684
2026-09-01T19:14:31.3330054+10:00,78, P0, 54.62, 2340, 9001, 32, 1, 5684
2026-09-01T19:14:31.9222074+10:00,78, P0, 58.14, 2340, 9001, 33, 1, 7269
2026-09-01T19:14:32.5277490+10:00,86, P0, 156.72, 1740, 9001, 100, 29, 7252
2026-09-01T19:14:33.1299807+10:00,86, P0, 175.20, 1800, 9001, 99, 28, 7252
2026-09-01T19:14:33.7463611+10:00,87, P0, 174.69, 1740, 9001, 99, 27, 7252
2026-09-01T19:14:34.3666680+10:00,87, P0, 175.13, 1815, 9001, 100, 26, 7252
2026-09-01T19:14:34.9697350+10:00,86, P0, 170.95, 1725, 9001, 99, 26, 7252
2026-09-01T19:14:35.5758414+10:00,87, P0, 169.34, 1755, 9001, 99, 28, 7258
2026-09-01T19:14:36.1838689+10:00,87, P0, 167.02, 2235, 9001, 64, 21, 7258
2026-09-01T19:14:36.7881995+10:00,85, P0, 129.90, 1800, 9001, 96, 84, 7264
2026-09-01T19:14:37.3912990+10:00,85, P0, 136.12, 1905, 9001, 98, 81, 7263
2026-09-01T19:14:37.9947443+10:00,85, P0, 175.03, 1770, 9001, 97, 85, 7259
2026-09-01T19:14:38.6082309+10:00,83, P0, 164.32, 2340, 9001, 23, 11, 1287
2026-09-01T19:14:39.2356204+10:00,80, P0, 113.33, 2340, 9001, 15, 0, 1370
