timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:14:39.8919020+10:00,80, P0, 61.04, 2340, 9001, 3, 0, 1133
2026-09-01T19:14:40.5071176+10:00,79, P0, 55.07, 2040, 9001, 7, 0, 1343
2026-09-01T19:14:41.1401424+10:00,79, P0, 52.58, 2040, 9001, 29, 1, 5794
2026-09-01T19:14:41.7526833+10:00,78, P0, 50.87, 2040, 9001, 29, 1, 5821
2026-09-01T19:14:42.3824141+10:00,78, P0, 50.58, 2040, 9001, 28, 1, 7374
2026-09-01T19:14:43.0156438+10:00,86, P0, 106.72, 1785, 9001, 100, 29, 7415
2026-09-01T19:14:43.6166667+10:00,87, P0, 163.44, 1755, 9001, 100, 27, 7415
2026-09-01T19:14:44.2038825+10:00,87, P0, 173.86, 1725, 9001, 100, 26, 7415
2026-09-01T19:14:44.7859654+10:00,87, P0, 168.22, 1725, 9001, 100, 26, 7416
2026-09-01T19:14:45.3748335+10:00,87, P0, 165.26, 1710, 9001, 100, 26, 7415
2026-09-01T19:14:45.9617584+10:00,87, P0, 164.59, 1695, 9001, 100, 25, 7341
2026-09-01T19:14:46.5655855+10:00,87, P0, 164.50, 1635, 9001, 100, 28, 7340
2026-09-01T19:14:47.1697668+10:00,82, P0, 153.40, 2340, 9001, 15, 6, 7345
2026-09-01T19:14:47.7727141+10:00,86, P0, 141.66, 1755, 9001, 98, 88, 7345
2026-09-01T19:14:48.3602587+10:00,86, P0, 149.74, 1740, 9001, 99, 88, 7344
2026-09-01T19:14:48.9595119+10:00,86, P0, 174.87, 1740, 9001, 99, 88, 7350
2026-09-01T19:14:49.5777582+10:00,81, P0, 136.94, 2340, 9001, 0, 0, 1330
