timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:16:19.1885627+10:00,83, P0, 78.44, 2340, 9001, 0, 0, 1072
2026-09-01T19:16:19.8089760+10:00,83, P0, 60.45, 2340, 9001, 0, 1, 1279
2026-09-01T19:16:20.4009178+10:00,82, P0, 58.55, 2040, 9001, 0, 0, 5735
2026-09-01T19:16:21.0025865+10:00,82, P0, 59.70, 2340, 9001, 29, 1, 5735
2026-09-01T19:16:21.5936358+10:00,82, P0, 62.24, 2340, 9001, 71, 8, 10723
2026-09-01T19:16:22.1862678+10:00,89, P0, 109.89, 1620, 9001, 100, 27, 10723
2026-09-01T19:16:22.7750968+10:00,88, P0, 149.81, 1590, 9001, 100, 24, 10733
2026-09-01T19:16:23.3665985+10:00,89, P0, 149.51, 1590, 9001, 100, 24, 10733
2026-09-01T19:16:23.9888680+10:00,89, P0, 149.50, 1590, 9001, 100, 22, 10723
2026-09-01T19:16:24.5802786+10:00,89, P0, 150.10, 1590, 9001, 100, 22, 10723
2026-09-01T19:16:25.1737973+10:00,89, P0, 149.89, 1590, 9001, 100, 24, 10725
2026-09-01T19:16:25.7656708+10:00,89, P0, 150.63, 1590, 9001, 100, 24, 10725
2026-09-01T19:16:26.3545932+10:00,89, P0, 153.01, 1575, 9001, 100, 29, 10725
2026-09-01T19:16:26.9448249+10:00,89, P0, 153.67, 1545, 9001, 100, 35, 10725
2026-09-01T19:16:27.5356831+10:00,89, P0, 153.62, 1545, 9001, 100, 47, 10725
2026-09-01T19:16:28.1113900+10:00,89, P0, 154.58, 1530, 9001, 100, 52, 10725
2026-09-01T19:16:28.7336316+10:00,89, P0, 155.50, 1530, 9001, 100, 53, 10725
2026-09-01T19:16:29.3249512+10:00,89, P0, 156.06, 1545, 9001, 100, 56, 10725
2026-09-01T19:16:29.9153597+10:00,89, P0, 156.83, 1530, 9001, 100, 59, 10725
2026-09-01T19:16:30.5344316+10:00,89, P0, 155.87, 1530, 9001, 100, 61, 10725
2026-09-01T19:16:31.1231108+10:00,89, P0, 156.76, 1545, 9001, 100, 62, 10725
2026-09-01T19:16:31.7469021+10:00,89, P0, 157.45, 1515, 9001, 100, 63, 10725
2026-09-01T19:16:32.3509699+10:00,89, P0, 158.11, 1515, 9001, 100, 65, 10725
2026-09-01T19:16:32.9425157+10:00,89, P0, 158.46, 1500, 9001, 100, 67, 10725
2026-09-01T19:16:33.5364579+10:00,86, P0, 155.60, 2340, 9001, 81, 56, 10747
2026-09-01T19:16:34.1606819+10:00,83, P0, 107.47, 1905, 9001, 0, 0, 10747
2026-09-01T19:16:34.7658958+10:00,83, P0, 60.59, 2340, 9001, 98, 3, 10753
2026-09-01T19:16:35.3705814+10:00,88, P0, 102.80, 1725, 9001, 99, 100, 10753
2026-09-01T19:16:35.9958024+10:00,88, P0, 165.51, 1590, 9001, 98, 100, 10753
2026-09-01T19:16:36.6481738+10:00,88, P0, 164.66, 1590, 9001, 98, 100, 10728
2026-09-01T19:16:37.2559305+10:00,88, P0, 164.95, 1590, 9001, 98, 100, 1312
2026-09-01T19:16:37.8479068+10:00,84, P0, 129.78, 2340, 9001, 0, 0, 1092
