timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:14:18.7822758+10:00,79, P0, 125.62, 2340, 9001, 0, 0, 990
2026-09-01T19:14:19.3606479+10:00,78, P0, 70.16, 2340, 9001, 1, 0, 1198
2026-09-01T19:14:19.9359410+10:00,78, P0, 56.21, 2340, 9001, 33, 4, 5654
2026-09-01T19:14:20.5262098+10:00,77, P0, 58.78, 2340, 9001, 33, 1, 5655
2026-09-01T19:14:21.1306052+10:00,83, P0, 77.76, 1800, 9001, 100, 28, 8339
2026-09-01T19:14:21.7087543+10:00,86, P0, 132.22, 1785, 9001, 100, 26, 8339
2026-09-01T19:14:22.2860730+10:00,85, P0, 174.98, 1755, 9001, 100, 25, 8339
2026-09-01T19:14:22.8796467+10:00,86, P0, 175.13, 1785, 9001, 100, 25, 8339
2026-09-01T19:14:23.4851495+10:00,86, P0, 175.17, 1770, 9001, 100, 24, 8337
2026-09-01T19:14:24.0743342+10:00,86, P0, 174.55, 1815, 9001, 99, 25, 8357
2026-09-01T19:14:24.6638362+10:00,87, P0, 174.48, 1770, 9001, 99, 28, 8382
2026-09-01T19:14:25.2684936+10:00,86, P0, 174.52, 1785, 9001, 99, 31, 8382
2026-09-01T19:14:25.8750758+10:00,80, P0, 132.34, 2340, 9001, 0, 0, 8393
2026-09-01T19:14:26.4829296+10:00,84, P0, 124.33, 1875, 9001, 97, 100, 8393
2026-09-01T19:14:27.0877955+10:00,84, P0, 176.11, 1740, 9001, 98, 100, 8392
2026-09-01T19:14:27.6930674+10:00,85, P0, 175.20, 1950, 9001, 97, 100, 8391
2026-09-01T19:14:28.2980016+10:00,83, P0, 164.99, 2340, 9001, 15, 10, 1277
2026-09-01T19:14:28.9148976+10:00,79, P0, 112.33, 2340, 9001, 5, 0, 1277
