timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:16:57.9954507+10:00,83, P0, 63.42, 2340, 9001, 0, 0, 1011
2026-09-01T19:16:58.5847234+10:00,83, P0, 60.15, 2340, 9001, 0, 0, 1217
2026-09-01T19:16:59.1909500+10:00,82, P0, 59.26, 2340, 9001, 90, 10, 5671
2026-09-01T19:16:59.7987039+10:00,82, P0, 59.74, 2340, 9001, 26, 1, 5668
2026-09-01T19:17:00.3933120+10:00,82, P0, 61.35, 2340, 9001, 29, 1, 8477
2026-09-01T19:17:00.9853078+10:00,88, P0, 111.84, 1590, 9001, 100, 25, 8473
2026-09-01T19:17:01.5728700+10:00,88, P0, 150.36, 1590, 9001, 100, 24, 8473
2026-09-01T19:17:02.1667556+10:00,88, P0, 147.61, 1590, 9001, 100, 25, 8473
2026-09-01T19:17:02.7571039+10:00,89, P0, 148.14, 1590, 9001, 100, 25, 8473
2026-09-01T19:17:03.3473989+10:00,89, P0, 148.40, 1590, 9001, 100, 24, 8473
2026-09-01T19:17:03.9557550+10:00,88, P0, 147.62, 1590, 9001, 100, 24, 8502
2026-09-01T19:17:04.5727099+10:00,88, P0, 146.23, 1590, 9001, 99, 27, 8532
2026-09-01T19:17:05.1945937+10:00,88, P0, 144.15, 1590, 9001, 100, 27, 8533
2026-09-01T19:17:05.7829629+10:00,89, P0, 145.71, 1590, 9001, 100, 34, 8533
2026-09-01T19:17:06.3893306+10:00,89, P0, 152.01, 1590, 9001, 100, 41, 8533
2026-09-01T19:17:07.0110132+10:00,89, P0, 152.32, 1530, 9001, 100, 51, 8533
2026-09-01T19:17:07.5983909+10:00,88, P0, 150.90, 1545, 9001, 100, 53, 8533
2026-09-01T19:17:08.2031389+10:00,89, P0, 152.00, 1530, 9001, 100, 54, 8533
2026-09-01T19:17:08.7945495+10:00,89, P0, 152.43, 1545, 9001, 100, 58, 8533
2026-09-01T19:17:09.4297163+10:00,89, P0, 154.21, 1530, 9001, 100, 60, 8533
2026-09-01T19:17:10.0476804+10:00,88, P0, 154.47, 1590, 9001, 100, 62, 8542
2026-09-01T19:17:10.6930138+10:00,89, P0, 152.74, 1560, 9001, 100, 63, 8614
2026-09-01T19:17:11.3105933+10:00,89, P0, 153.14, 1590, 9001, 100, 63, 8618
2026-09-01T19:17:11.9307018+10:00,89, P0, 154.88, 1545, 9001, 99, 66, 8619
2026-09-01T19:17:12.5503590+10:00,89, P0, 155.88, 1500, 9001, 100, 70, 8619
2026-09-01T19:17:13.1400276+10:00,89, P0, 155.73, 1485, 9001, 100, 68, 8621
2026-09-01T19:17:13.7631715+10:00,84, P0, 129.28, 2340, 9001, 1, 0, 8627
2026-09-01T19:17:14.3667239+10:00,88, P0, 102.46, 1590, 9001, 98, 80, 8627
2026-09-01T19:17:14.9686476+10:00,89, P0, 169.76, 1545, 9001, 99, 79, 8627
2026-09-01T19:17:15.5587483+10:00,89, P0, 167.51, 1590, 9001, 98, 75, 8621
2026-09-01T19:17:16.1807053+10:00,89, P0, 164.98, 1530, 9001, 99, 78, 8621
2026-09-01T19:17:16.7853079+10:00,87, P0, 165.31, 2340, 9001, 99, 79, 1375
