timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:13:27.0060734+10:00,73, P0, 55.84, 2340, 9001, 1, 0, 996
2026-09-01T19:13:27.5808241+10:00,73, P0, 51.65, 2340, 9001, 0, 0, 1203
2026-09-01T19:13:28.2170511+10:00,73, P0, 53.57, 2340, 9001, 33, 1, 5660
2026-09-01T19:13:28.7934981+10:00,73, P0, 54.86, 2340, 9001, 32, 1, 5660
2026-09-01T19:13:29.3834400+10:00,73, P0, 61.88, 2340, 9001, 66, 26, 6616
2026-09-01T19:13:29.9587842+10:00,81, P0, 118.96, 1815, 9001, 100, 27, 6622
2026-09-01T19:13:30.5491158+10:00,79, P0, 162.26, 1995, 9001, 97, 100, 6622
2026-09-01T19:13:31.1531848+10:00,79, P0, 176.09, 1890, 9001, 96, 100, 6622
2026-09-01T19:13:31.7604838+10:00,76, P0, 158.32, 2340, 9001, 1, 0, 1235
2026-09-01T19:13:32.3848095+10:00,74, P0, 103.39, 2340, 9001, 0, 0, 1230
