timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:15:40.4861327+10:00,82, P0, 73.90, 2340, 9001, 0, 0, 1156
2026-09-01T19:15:41.1255422+10:00,82, P0, 59.95, 2340, 9001, 4, 1, 1360
2026-09-01T19:15:41.7446048+10:00,81, P0, 60.17, 2040, 9001, 89, 10, 5806
2026-09-01T19:15:42.3803414+10:00,81, P0, 59.83, 2340, 9001, 30, 1, 5792
2026-09-01T19:15:42.9916127+10:00,87, P0, 63.81, 1845, 9001, 56, 22, 8604
2026-09-01T19:15:43.5816230+10:00,88, P0, 115.65, 1710, 9001, 100, 27, 8605
2026-09-01T19:15:44.1906799+10:00,87, P0, 156.81, 1590, 9001, 100, 26, 8605
2026-09-01T19:15:44.7851402+10:00,87, P0, 149.49, 1590, 9001, 100, 26, 8605
2026-09-01T19:15:45.4079989+10:00,87, P0, 145.30, 1590, 9001, 100, 25, 8607
2026-09-01T19:15:45.9824291+10:00,87, P0, 146.18, 1590, 9001, 100, 23, 8608
2026-09-01T19:15:46.5906759+10:00,87, P0, 146.35, 1590, 9001, 99, 24, 8607
2026-09-01T19:15:47.2110862+10:00,87, P0, 146.30, 1590, 9001, 100, 26, 8621
2026-09-01T19:15:47.8135389+10:00,87, P0, 144.87, 1590, 9001, 100, 28, 8616
2026-09-01T19:15:48.4288726+10:00,88, P0, 147.69, 1590, 9001, 100, 34, 8614
2026-09-01T19:15:49.0326437+10:00,88, P0, 153.30, 1590, 9001, 100, 46, 8614
2026-09-01T19:15:49.6496479+10:00,88, P0, 154.59, 1590, 9001, 100, 51, 8615
2026-09-01T19:15:50.2575771+10:00,88, P0, 157.95, 1590, 9001, 100, 55, 8615
2026-09-01T19:15:50.8659474+10:00,88, P0, 159.10, 1590, 9001, 100, 57, 8615
2026-09-01T19:15:51.4712715+10:00,88, P0, 160.33, 1590, 9001, 100, 57, 8617
2026-09-01T19:15:52.0444994+10:00,88, P0, 159.29, 1590, 9001, 100, 59, 8615
2026-09-01T19:15:52.6578126+10:00,88, P0, 156.77, 1590, 9001, 99, 59, 8605
2026-09-01T19:15:53.2748398+10:00,88, P0, 157.04, 1590, 9001, 100, 66, 8630
2026-09-01T19:15:53.8626305+10:00,88, P0, 158.97, 1590, 9001, 100, 64, 8630
2026-09-01T19:15:54.4651268+10:00,89, P0, 164.10, 1590, 9001, 100, 72, 8630
2026-09-01T19:15:55.0620383+10:00,88, P0, 165.62, 1590, 9001, 100, 71, 8555
2026-09-01T19:15:55.6393400+10:00,85, P0, 164.52, 2325, 9001, 84, 65, 8559
2026-09-01T19:15:56.2623288+10:00,83, P0, 112.41, 1980, 9001, 74, 3, 8598
2026-09-01T19:15:56.8696838+10:00,88, P0, 104.12, 1605, 9001, 98, 81, 8598
2026-09-01T19:15:57.4793896+10:00,88, P0, 167.83, 1590, 9001, 98, 80, 8598
2026-09-01T19:15:58.0860389+10:00,88, P0, 167.97, 1590, 9001, 98, 80, 8594
2026-09-01T19:15:58.6947837+10:00,88, P0, 168.11, 1590, 9001, 98, 80, 8594
2026-09-01T19:15:59.3151401+10:00,84, P0, 146.98, 2340, 9001, 0, 0, 1365
