timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:13:15.5374975+10:00,73, P0, 69.15, 2340, 9001, 0, 0, 1018
2026-09-01T19:13:16.1386471+10:00,73, P0, 51.94, 2340, 9001, 1, 0, 1219
2026-09-01T19:13:16.7166798+10:00,73, P0, 51.75, 2340, 9001, 35, 1, 5675
2026-09-01T19:13:17.3110294+10:00,73, P0, 52.68, 2340, 9001, 33, 1, 5675
2026-09-01T19:13:17.9017857+10:00,73, P0, 55.72, 2340, 9001, 33, 1, 6341
2026-09-01T19:13:18.4746105+10:00,81, P0, 163.52, 2010, 9001, 47, 19, 6347
2026-09-01T19:13:19.0457575+10:00,79, P0, 171.01, 2025, 9001, 92, 89, 6347
2026-09-01T19:13:19.6490917+10:00,79, P0, 176.62, 1890, 9001, 97, 93, 6339
2026-09-01T19:13:20.2724231+10:00,77, P0, 164.34, 2340, 9001, 97, 93, 1239
2026-09-01T19:13:20.9114169+10:00,74, P0, 108.60, 2340, 9001, 0, 0, 1188
