timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:15:10.7740167+10:00,81, P0, 77.13, 2340, 9001, 2, 0, 1053
2026-09-01T19:15:11.3529980+10:00,80, P0, 57.96, 2340, 9001, 0, 0, 1260
2026-09-01T19:15:11.9421891+10:00,80, P0, 57.15, 2040, 9001, 1, 0, 5716
2026-09-01T19:15:12.5462619+10:00,80, P0, 56.80, 2340, 9001, 33, 1, 5716
2026-09-01T19:15:13.1353442+10:00,80, P0, 60.36, 2340, 9001, 48, 7, 7304
2026-09-01T19:15:13.7244252+10:00,87, P0, 113.27, 1740, 9001, 100, 28, 7304
2026-09-01T19:15:14.2984939+10:00,87, P0, 162.06, 1710, 9001, 100, 26, 7304
2026-09-01T19:15:14.8901455+10:00,87, P0, 163.87, 1755, 9001, 100, 26, 7304
2026-09-01T19:15:15.4935229+10:00,87, P0, 157.27, 1665, 9001, 100, 25, 7304
2026-09-01T19:15:16.0998767+10:00,87, P0, 154.20, 1635, 9001, 100, 24, 7304
2026-09-01T19:15:16.6900467+10:00,87, P0, 152.06, 1620, 9001, 100, 24, 7304
2026-09-01T19:15:17.2953399+10:00,86, P0, 152.86, 1665, 9001, 100, 25, 7304
2026-09-01T19:15:17.8848203+10:00,87, P0, 154.47, 1590, 9001, 100, 32, 7310
2026-09-01T19:15:18.4741012+10:00,87, P0, 144.88, 1740, 9001, 99, 88, 7310
2026-09-01T19:15:19.0669587+10:00,86, P0, 176.62, 1710, 9001, 98, 86, 7310
2026-09-01T19:15:19.6408827+10:00,87, P0, 174.37, 1740, 9001, 98, 88, 7310
2026-09-01T19:15:20.2735482+10:00,82, P0, 155.26, 2340, 9001, 0, 0, 1292
