timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:15:20.8979799+10:00,81, P0, 94.82, 2340, 9001, 0, 0, 1054
2026-09-01T19:15:21.4988376+10:00,80, P0, 58.28, 2340, 9001, 1, 0, 1261
2026-09-01T19:15:22.1078156+10:00,80, P0, 56.57, 2100, 9001, 28, 1, 5718
2026-09-01T19:15:22.7128176+10:00,80, P0, 53.63, 2100, 9001, 28, 1, 5718
2026-09-01T19:15:23.3053355+10:00,79, P0, 52.01, 2100, 9001, 32, 1, 10704
2026-09-01T19:15:23.8947706+10:00,87, P0, 80.79, 1815, 9001, 100, 27, 10704
2026-09-01T19:15:24.4865195+10:00,87, P0, 165.65, 1635, 9001, 100, 24, 10704
2026-09-01T19:15:25.0769753+10:00,87, P0, 156.06, 1635, 9001, 100, 23, 10704
2026-09-01T19:15:25.6814875+10:00,87, P0, 151.93, 1620, 9001, 100, 22, 10739
2026-09-01T19:15:26.2861690+10:00,87, P0, 150.86, 1680, 9001, 100, 23, 10749
2026-09-01T19:15:26.8877581+10:00,87, P0, 151.33, 1590, 9001, 100, 23, 10749
2026-09-01T19:15:27.4763977+10:00,87, P0, 150.08, 1590, 9001, 100, 28, 10749
2026-09-01T19:15:28.0647868+10:00,87, P0, 151.86, 1590, 9001, 100, 33, 10758
2026-09-01T19:15:28.6681102+10:00,87, P0, 153.03, 1590, 9001, 100, 39, 10759
2026-09-01T19:15:29.2544424+10:00,87, P0, 156.66, 1590, 9001, 100, 45, 10777
2026-09-01T19:15:29.8591831+10:00,87, P0, 159.81, 1605, 9001, 100, 51, 10777
2026-09-01T19:15:30.4945096+10:00,88, P0, 162.85, 1590, 9001, 100, 58, 10777
2026-09-01T19:15:31.1160980+10:00,88, P0, 163.40, 1590, 9001, 100, 60, 10777
2026-09-01T19:15:31.7495203+10:00,88, P0, 163.13, 1620, 9001, 100, 60, 10779
2026-09-01T19:15:32.3555547+10:00,88, P0, 162.10, 1605, 9001, 100, 59, 10785
2026-09-01T19:15:32.9544825+10:00,88, P0, 161.87, 1590, 9001, 100, 62, 10777
2026-09-01T19:15:33.5412043+10:00,88, P0, 164.43, 1590, 9001, 100, 69, 10777
2026-09-01T19:15:34.1589997+10:00,88, P0, 166.47, 1590, 9001, 100, 71, 10777
2026-09-01T19:15:34.7928832+10:00,88, P0, 168.90, 1590, 9001, 100, 75, 10790
2026-09-01T19:15:35.4281864+10:00,88, P0, 166.82, 1590, 9001, 100, 73, 10823
2026-09-01T19:15:36.0516493+10:00,82, P0, 83.16, 2340, 9001, 0, 0, 10823
2026-09-01T19:15:36.6866358+10:00,82, P0, 59.82, 2340, 9001, 14, 1, 10821
2026-09-01T19:15:37.3387909+10:00,85, P0, 63.17, 2205, 9001, 77, 13, 10815
2026-09-01T19:15:37.9728137+10:00,87, P0, 179.93, 1695, 9001, 99, 100, 10815
2026-09-01T19:15:38.5758447+10:00,87, P0, 173.24, 1725, 9001, 99, 100, 10815
2026-09-01T19:15:39.2055707+10:00,87, P0, 168.38, 1680, 9001, 98, 100, 10815
2026-09-01T19:15:39.8373856+10:00,87, P0, 168.89, 1710, 9001, 99, 100, 1394
