timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:16:38.5035528+10:00,83, P0, 60.26, 2340, 9001, 1, 0, 1075
2026-09-01T19:16:39.1023824+10:00,82, P0, 60.22, 2040, 9001, 4, 1, 1291
2026-09-01T19:16:39.7065711+10:00,82, P0, 56.79, 2040, 9001, 91, 10, 5738
2026-09-01T19:16:40.3275127+10:00,82, P0, 56.58, 2340, 9001, 29, 1, 5734
2026-09-01T19:16:40.9195701+10:00,82, P0, 60.83, 2340, 9001, 29, 1, 10722
2026-09-01T19:16:41.5463260+10:00,88, P0, 119.56, 1590, 9001, 100, 24, 10751
2026-09-01T19:16:42.1349076+10:00,88, P0, 156.12, 1590, 9001, 100, 23, 10752
2026-09-01T19:16:42.7544679+10:00,88, P0, 147.00, 1590, 9001, 100, 22, 10752
2026-09-01T19:16:43.3738704+10:00,88, P0, 148.93, 1590, 9001, 100, 22, 10752
2026-09-01T19:16:44.0060866+10:00,89, P0, 147.70, 1590, 9001, 100, 22, 10679
2026-09-01T19:16:44.6416157+10:00,88, P0, 145.39, 1590, 9001, 100, 22, 10680
2026-09-01T19:16:45.2651955+10:00,88, P0, 145.32, 1590, 9001, 100, 24, 10686
2026-09-01T19:16:45.8854047+10:00,89, P0, 146.04, 1590, 9001, 100, 29, 10684
2026-09-01T19:16:46.5034178+10:00,89, P0, 152.88, 1590, 9001, 100, 43, 10684
2026-09-01T19:16:47.1248205+10:00,88, P0, 153.11, 1590, 9001, 99, 43, 10683
2026-09-01T19:16:47.7456319+10:00,89, P0, 154.87, 1545, 9001, 100, 51, 10683
2026-09-01T19:16:48.3355932+10:00,89, P0, 155.07, 1545, 9001, 100, 54, 10688
2026-09-01T19:16:48.9412776+10:00,89, P0, 156.67, 1530, 9001, 100, 55, 10688
2026-09-01T19:16:49.5316056+10:00,89, P0, 158.33, 1545, 9001, 100, 59, 10680
2026-09-01T19:16:50.1475482+10:00,89, P0, 156.10, 1560, 9001, 99, 59, 10685
2026-09-01T19:16:50.7679239+10:00,89, P0, 154.08, 1545, 9001, 99, 58, 10685
2026-09-01T19:16:51.3729528+10:00,89, P0, 153.52, 1575, 9001, 100, 61, 10685
2026-09-01T19:16:51.9775663+10:00,89, P0, 155.24, 1455, 9001, 100, 67, 10683
2026-09-01T19:16:52.5836844+10:00,89, P0, 154.17, 1470, 9001, 100, 68, 10683
2026-09-01T19:16:53.1858999+10:00,88, P0, 151.51, 1545, 9001, 99, 65, 10681
2026-09-01T19:16:53.7899320+10:00,84, P0, 130.35, 2340, 9001, 4, 0, 10680
2026-09-01T19:16:54.3838183+10:00,83, P0, 91.89, 2340, 9001, 2, 0, 10686
2026-09-01T19:16:54.9707336+10:00,87, P0, 121.16, 1590, 9001, 98, 100, 10684
2026-09-01T19:16:55.5938318+10:00,87, P0, 166.68, 1590, 9001, 98, 100, 10679
2026-09-01T19:16:56.1980519+10:00,88, P0, 161.89, 1590, 9001, 98, 100, 10675
2026-09-01T19:16:56.8035168+10:00,88, P0, 163.34, 1590, 9001, 99, 100, 10670
2026-09-01T19:16:57.3908030+10:00,85, P0, 157.12, 2340, 9001, 36, 40, 1252
