timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:15:00.4532822+10:00,80, P0, 90.49, 2340, 9001, 0, 0, 1073
2026-09-01T19:15:01.0451319+10:00,80, P0, 58.26, 2040, 9001, 7, 0, 1281
2026-09-01T19:15:01.6503406+10:00,80, P0, 55.99, 2340, 9001, 29, 1, 5737
2026-09-01T19:15:02.2655681+10:00,80, P0, 56.28, 2340, 9001, 28, 1, 5737
2026-09-01T19:15:02.8689454+10:00,79, P0, 59.11, 2340, 9001, 30, 1, 8420
2026-09-01T19:15:03.4593206+10:00,87, P0, 143.09, 1710, 9001, 100, 25, 8419
2026-09-01T19:15:04.0627906+10:00,87, P0, 168.56, 1665, 9001, 100, 24, 8419
2026-09-01T19:15:04.6552278+10:00,87, P0, 161.65, 1665, 9001, 100, 23, 8418
2026-09-01T19:15:05.2430792+10:00,87, P0, 159.29, 1650, 9001, 100, 23, 8418
2026-09-01T19:15:05.8469066+10:00,87, P0, 158.17, 1620, 9001, 100, 23, 8418
2026-09-01T19:15:06.4505768+10:00,87, P0, 155.44, 1635, 9001, 100, 23, 8416
2026-09-01T19:15:07.0585077+10:00,87, P0, 153.84, 1680, 9001, 100, 30, 8419
2026-09-01T19:15:07.6653438+10:00,81, P0, 111.29, 2340, 9001, 34, 1, 8425
2026-09-01T19:15:08.2848333+10:00,86, P0, 111.08, 1950, 9001, 98, 97, 8425
2026-09-01T19:15:08.9039436+10:00,86, P0, 162.46, 1725, 9001, 99, 100, 8425
2026-09-01T19:15:09.5392825+10:00,86, P0, 174.84, 1740, 9001, 99, 100, 1311
2026-09-01T19:15:10.1428057+10:00,81, P0, 132.45, 2340, 9001, 0, 0, 1292
