timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:13:39.1537113+10:00,73, P0, 51.82, 2340, 9001, 0, 0, 993
2026-09-01T19:13:39.7494454+10:00,73, P0, 49.87, 2040, 9001, 1, 0, 1201
2026-09-01T19:13:40.3251491+10:00,73, P0, 47.74, 2040, 9001, 34, 1, 5656
2026-09-01T19:13:40.9272347+10:00,73, P0, 50.30, 2340, 9001, 33, 1, 5656
2026-09-01T19:13:41.5148588+10:00,81, P0, 105.33, 1815, 9001, 100, 27, 8340
2026-09-01T19:13:42.0899376+10:00,82, P0, 156.96, 1785, 9001, 100, 27, 8343
2026-09-01T19:13:42.6657169+10:00,82, P0, 174.95, 1800, 9001, 100, 25, 8342
2026-09-01T19:13:43.2691082+10:00,82, P0, 173.84, 1815, 9001, 100, 25, 8341
2026-09-01T19:13:43.8929666+10:00,82, P0, 175.06, 1785, 9001, 100, 25, 8341
2026-09-01T19:13:44.5088221+10:00,83, P0, 175.01, 1785, 9001, 100, 25, 8341
2026-09-01T19:13:45.1186520+10:00,83, P0, 174.62, 1725, 9001, 100, 29, 8341
2026-09-01T19:13:45.7358334+10:00,76, P0, 143.28, 2340, 9001, 1, 0, 8340
2026-09-01T19:13:46.3581782+10:00,75, P0, 88.54, 2340, 9001, 43, 2, 8346
2026-09-01T19:13:46.9935990+10:00,80, P0, 151.82, 1890, 9001, 97, 100, 8346
2026-09-01T19:13:47.6102863+10:00,80, P0, 175.18, 1890, 9001, 97, 100, 8346
2026-09-01T19:13:48.2480348+10:00,81, P0, 174.17, 1875, 9001, 97, 100, 1232
2026-09-01T19:13:48.9161207+10:00,75, P0, 80.29, 2340, 9001, 0, 0, 1232
