timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:20:53.8988547+10:00,70, P0, 119.09, 2355, 9001, 6, 0, 1157
2026-09-01T19:20:54.5485310+10:00,69, P0, 50.25, 2355, 9001, 6, 0, 2831
2026-09-01T19:20:55.1502296+10:00,69, P0, 52.07, 2355, 9001, 38, 1, 5815
2026-09-01T19:20:55.7514644+10:00,69, P0, 53.17, 2355, 9001, 37, 1, 5820
2026-09-01T19:20:56.3708842+10:00,75, P0, 59.30, 1950, 9001, 66, 24, 6776
2026-09-01T19:20:56.9598101+10:00,78, P0, 121.28, 1935, 9001, 99, 28, 6782
2026-09-01T19:20:57.5507518+10:00,76, P0, 162.97, 2130, 9001, 98, 97, 6782
2026-09-01T19:20:58.1591968+10:00,76, P0, 171.97, 2010, 9001, 98, 97, 6782
2026-09-01T19:20:58.7570672+10:00,75, P0, 174.82, 2340, 9001, 98, 97, 1391
