timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:23:50.7957439+10:00,84, P0, 88.85, 2340, 9001, 6, 0, 1157
2026-09-01T19:23:51.4111650+10:00,84, P0, 61.61, 2340, 9001, 6, 0, 1359
2026-09-01T19:23:52.0449067+10:00,83, P0, 59.25, 2145, 9001, 29, 1, 5815
2026-09-01T19:23:52.6932857+10:00,83, P0, 56.82, 2145, 9001, 28, 1, 5820
2026-09-01T19:23:53.3277893+10:00,83, P0, 55.95, 2145, 9001, 30, 1, 6908
2026-09-01T19:23:53.9457551+10:00,83, P0, 57.06, 2145, 9001, 97, 12, 10808
2026-09-01T19:23:54.5645403+10:00,88, P0, 142.48, 1590, 9001, 100, 23, 10808
2026-09-01T19:23:55.1680386+10:00,89, P0, 141.78, 1590, 9001, 99, 22, 10808
2026-09-01T19:23:55.7859011+10:00,89, P0, 140.71, 1590, 9001, 100, 22, 10802
2026-09-01T19:23:56.4071660+10:00,89, P0, 141.32, 1590, 9001, 100, 22, 10802
2026-09-01T19:23:57.0277420+10:00,89, P0, 142.16, 1590, 9001, 100, 22, 10808
2026-09-01T19:23:57.6359407+10:00,89, P0, 142.38, 1590, 9001, 100, 23, 10808
2026-09-01T19:23:58.2877047+10:00,89, P0, 141.34, 1545, 9001, 99, 22, 10808
2026-09-01T19:23:58.8951151+10:00,89, P0, 137.98, 1545, 9001, 100, 27, 10808
2026-09-01T19:23:59.5317462+10:00,89, P0, 138.96, 1515, 9001, 100, 38, 10803
2026-09-01T19:24:00.1549060+10:00,89, P0, 140.65, 1530, 9001, 100, 42, 10803
2026-09-01T19:24:00.7572227+10:00,89, P0, 141.95, 1515, 9001, 100, 46, 10808
2026-09-01T19:24:01.3623800+10:00,89, P0, 143.46, 1515, 9001, 100, 48, 10808
2026-09-01T19:24:01.9668395+10:00,89, P0, 143.91, 1515, 9001, 100, 49, 10808
2026-09-01T19:24:02.5832498+10:00,89, P0, 145.61, 1530, 9001, 100, 54, 10808
2026-09-01T19:24:03.2056612+10:00,89, P0, 146.19, 1530, 9001, 100, 55, 10808
2026-09-01T19:24:03.8370648+10:00,89, P0, 146.57, 1530, 9001, 99, 55, 10803
2026-09-01T19:24:04.4587750+10:00,89, P0, 146.86, 1545, 9001, 99, 55, 10803
2026-09-01T19:24:05.0738496+10:00,89, P0, 145.81, 1500, 9001, 100, 57, 10808
2026-09-01T19:24:05.7109528+10:00,89, P0, 143.01, 1485, 9001, 99, 59, 10808
2026-09-01T19:24:06.3178793+10:00,88, P0, 142.69, 1515, 9001, 100, 60, 10808
2026-09-01T19:24:06.9566993+10:00,86, P0, 142.86, 2340, 9001, 74, 46, 10808
2026-09-01T19:24:07.6089899+10:00,84, P0, 105.18, 2340, 9001, 6, 0, 10802
2026-09-01T19:24:08.2753772+10:00,84, P0, 66.79, 2340, 9001, 6, 0, 10802
2026-09-01T19:24:08.9278938+10:00,84, P0, 63.06, 2340, 9001, 84, 3, 10814
2026-09-01T19:24:09.5801393+10:00,88, P0, 145.87, 1590, 9001, 98, 97, 10814
2026-09-01T19:24:10.2336605+10:00,88, P0, 155.21, 1590, 9001, 98, 97, 10814
2026-09-01T19:24:10.8569616+10:00,88, P0, 151.32, 1590, 9001, 98, 98, 10814
2026-09-01T19:24:11.4977753+10:00,85, P0, 142.29, 2340, 9001, 10, 4, 1391
2026-09-01T19:24:12.1178914+10:00,84, P0, 102.44, 2340, 9001, 6, 0, 1391
