timestamp,temperature_c,pstate,power_w,sm_clock_mhz,memory_clock_mhz,gpu_util_pct,memory_util_pct,memory_used_mib
2026-09-01T19:23:08.4089419+10:00,83, P0, 79.18, 2340, 9001, 6, 0, 1151
2026-09-01T19:23:09.0511730+10:00,83, P0, 61.09, 2040, 9001, 6, 0, 1364
2026-09-01T19:23:09.6695252+10:00,82, P0, 57.62, 2040, 9001, 69, 7, 5820
2026-09-01T19:23:10.2737973+10:00,82, P0, 57.20, 2340, 9001, 31, 1, 5820
2026-09-01T19:23:10.9069209+10:00,82, P0, 61.01, 2340, 9001, 31, 1, 8622
2026-09-01T19:23:11.5485982+10:00,88, P0, 108.14, 1590, 9001, 99, 25, 8632
2026-09-01T19:23:12.1682119+10:00,88, P0, 142.64, 1590, 9001, 99, 25, 8626
2026-09-01T19:23:12.8086189+10:00,88, P0, 138.33, 1590, 9001, 99, 23, 8632
2026-09-01T19:23:13.4292916+10:00,88, P0, 138.76, 1590, 9001, 100, 23, 8632
2026-09-01T19:23:14.0625837+10:00,88, P0, 139.37, 1590, 9001, 100, 23, 8632
2026-09-01T19:23:14.6871427+10:00,88, P0, 139.51, 1590, 9001, 99, 23, 8632
2026-09-01T19:23:15.2957995+10:00,88, P0, 140.11, 1590, 9001, 99, 23, 8632
2026-09-01T19:23:15.9320467+10:00,88, P0, 140.99, 1590, 9001, 100, 24, 8626
2026-09-01T19:23:16.5383512+10:00,88, P0, 145.04, 1590, 9001, 100, 35, 8626
2026-09-01T19:23:17.1610049+10:00,88, P0, 147.18, 1590, 9001, 100, 39, 8632
2026-09-01T19:23:17.7799938+10:00,89, P0, 148.57, 1590, 9001, 99, 42, 8632
2026-09-01T19:23:18.3961608+10:00,89, P0, 149.46, 1590, 9001, 99, 47, 8632
2026-09-01T19:23:19.0011899+10:00,89, P0, 151.16, 1590, 9001, 99, 52, 8632
2026-09-01T19:23:19.6226753+10:00,89, P0, 151.67, 1590, 9001, 99, 53, 8632
2026-09-01T19:23:20.2465763+10:00,89, P0, 152.12, 1590, 9001, 99, 55, 8626
2026-09-01T19:23:20.8765286+10:00,89, P0, 152.33, 1590, 9001, 99, 55, 8632
2026-09-01T19:23:21.5100407+10:00,88, P0, 151.50, 1545, 9001, 100, 56, 8632
2026-09-01T19:23:22.1319943+10:00,88, P0, 148.34, 1545, 9001, 99, 58, 8632
2026-09-01T19:23:22.7545457+10:00,88, P0, 146.12, 1545, 9001, 100, 60, 8632
2026-09-01T19:23:23.3924278+10:00,88, P0, 146.31, 1545, 9001, 100, 62, 8632
2026-09-01T19:23:24.0116320+10:00,89, P0, 148.01, 1530, 9001, 100, 63, 8632
2026-09-01T19:23:24.6161325+10:00,88, P0, 148.43, 1560, 9001, 100, 66, 8626
2026-09-01T19:23:25.2366948+10:00,84, P0, 124.02, 2340, 9001, 6, 0, 8632
2026-09-01T19:23:25.8712397+10:00,88, P0, 98.67, 1590, 9001, 98, 75, 8638
2026-09-01T19:23:26.4766596+10:00,88, P0, 160.16, 1590, 9001, 98, 72, 8638
2026-09-01T19:23:27.1021567+10:00,88, P0, 158.53, 1590, 9001, 98, 72, 8632
2026-09-01T19:23:27.7109801+10:00,88, P0, 158.51, 1590, 9001, 98, 72, 8632
2026-09-01T19:23:28.3636033+10:00,89, P0, 158.46, 1590, 9001, 98, 72, 1402
2026-09-01T19:23:28.9929165+10:00,84, P0, 92.84, 2340, 9001, 6, 0, 1175
